MSV,classCode,subjectCode
20005681,BIO2400E 3CLCCNS,BIO2400E CLCCNS
20005681,BIO3182 3CLCCNS,BIO3182 CLCCNS
20005681,BIO3356 2CLCCNS,BIO3356 CLCCNS
20005681,BIO3803E 3CLCCNS,BIO3803E CLCCNS
20005681,CHE1057 5CLCCNS,CHE1057 CLCCNS
20005681,PHY1100 10,PHY1100
20005681,POL1001 2,POL1001
20005687,GEO2319,GEO2319
20005687,GEO3263,GEO3263
20005687,GEO3266,GEO3266
20005687,GEO3304,GEO3304
20005687,GEO3305,GEO3305
20005687,HIS1001 7,HIS1001
20005687,MAT1091 3,MAT1091
20005687,MAT1192 4,MAT1192
20005687,PHI1002 8,PHI1002
20005694,GEO1050 2,GEO1050
20005694,HIS1001 8,HIS1001
20005694,MAT2403 2,MAT2403
20005694,MAT3506,MAT3506
20005694,MAT3514 1,MAT3514
20005702,GEO2304,GEO2304
20005702,GEO3400,GEO3400
20005702,GEO3403,GEO3403
20005702,HIS1001 4,HIS1001
20005710,GEO2059 2,GEO2059
20005710,GLO2056,GLO2056
20005710,GLO2099 2,GLO2099
20005710,MAT1091 4,MAT1091
20005710,PHI1002 8,PHI1002
20005710,PHY1100 1,PHY1100
20005710,PHY1103 12,PHY1103
20005719,CHE1091 1,CHE1091
20005719,CHE2018,CHE2018
20005719,CHE3300 2,CHE3300
20005719,HIS1001 8,HIS1001
20005721,HIS1001 8,HIS1001
20005721,MAT2308,MAT2308
20005721,MAT2310,MAT2310
20005721,MAT3300 1,MAT3300
20005721,MAT3305,MAT3305
20005721,MAT3344 2,MAT3344
20005721,PHI1002 4,PHI1002
20005725,BIO2403E 4CLCCNS,BIO2403E CLCCNS
20005725,BIO3356 6CLCCNS,BIO3356 CLCCNS
20005725,BIO3803E 6CLCCNS,BIO3803E CLCCNS
20005725,CHE1048,CHE1048
20005725,CHE1057 6CLCCNS,CHE1057 CLCCNS
20005725,CHE1081 12CLCCNS,CHE1081 CLCCNS
20005725,CHE1084,CHE1084
20005725,CHE1091 1,CHE1091
20005725,MAT1192 7CLCCNS,MAT1192 CLCCNS
20005725,POL1001 3,POL1001
20005749,MAT2403 1,MAT2403
20005749,MAT3379,MAT3379
20005749,MAT3514 2,MAT3514
20005749,PHI1002 8,PHI1002
20005749,POL1001 9,POL1001
20005751,MAT2314,MAT2314
20005751,MAT2406,MAT2406
20005751,MAT2407 1,MAT2407
20005751,MAT3500 2,MAT3500
20005751,PHY1103 12,PHY1103
20005756,CHE1048,CHE1048
20005756,CHE1091 1,CHE1091
20005756,CHE2018,CHE2018
20005756,CHE3300 1,CHE3300
20005756,POL1001 7,POL1001
20005770,BIO2203 7,BIO2203
20005770,BIO3201 2,BIO3201
20005770,BIO3258 3,BIO3258
20005770,HIS1001 9,HIS1001
20005770,MAT1101 6,MAT1101
20005770,POL1001 10,POL1001
20005780,CHE1048,CHE1048
20005780,CHE1091 1,CHE1091
20005780,CHE2018,CHE2018
20005780,CHE2021,CHE2021
20005780,POL1001 9,POL1001
20005783,CHE1083,CHE1083
20005783,HIS1001 11,HIS1001
20005783,MAT1091 2,MAT1091
20005783,MAT1092 6,MAT1092
20005783,PHI1002 4,PHI1002
20005784,MAT2403 1,MAT2403
20005784,MAT3506,MAT3506
20005784,MAT3514 1,MAT3514
20005784,PHI1002 6,PHI1002
20005784,PHY1020 2,PHY1020
20005788,HIS1001 6,HIS1001
20005788,PHY1100 8,PHY1100
20005795,BIO3190,BIO3190
20005795,BIO3191,BIO3191
20005795,EVF2007 1,EVF2007
20005795,EVF2032,EVF2032
20005795,EVS4071 6,EVS4071
20005795,HIS1001 8,HIS1001
20005795,MAT3379,MAT3379
20005795,MAT3533,MAT3533
20005795,PHI1002 11,PHI1002
20005795,POL1001 5,POL1001
20005795,POL1001 5,POL1001
20005805,MAT3379,MAT3379
20005805,MAT3533,MAT3533
20005805,PHI1002 11,PHI1002
20005805,POL1001 5,POL1001
20005811,PHI1002 10,PHI1002
20005811,PHI1002 11,PHI1002
20005811,PHY2004,PHY2004
20005811,PHY2206 3,PHY2206
20005811,PHY2302 7,PHY2302
20005811,PHY2304 1,PHY2304
20005811,PHY2304 5,PHY2304
20005811,PHY2310,PHY2310
20005811,PHY3163,PHY3163
20005811,POL1001 4,POL1001
20005811,POL1001 8,POL1001
20005818,GEO2319,GEO2319
20005818,GEO2320 2,GEO2320
20005818,GEO3263,GEO3263
20005818,GEO3266,GEO3266
20005818,GEO3269,GEO3269
20005818,GEO3304,GEO3304
20005818,GEO3305,GEO3305
20005818,HIS1001 5,HIS1001
20005825,HIS1001 11,HIS1001
20005825,PHY2302 2,PHY2302
20005825,PHY2304 7,PHY2304
20005825,PHY2502 2,PHY2502
20005825,PHY3302,PHY3302
20005825,PHY3624 2,PHY3624
20005829,BIO3258 3,BIO3258
20005829,MAT1101 9,MAT1101
20005829,PHI1002 12,PHI1002
20005829,POL1001 11,POL1001
20005885,GEO2319,GEO2319
20005885,GEO3263,GEO3263
20005885,GEO3266,GEO3266
20005885,GEO3304,GEO3304
20005885,GEO3305,GEO3305
20005885,HIS1001 4,HIS1001
20005885,MAT1101 13,MAT1101
20005887,GEO3400,GEO3400
20005887,GEO3403,GEO3403
20005887,HIS1001 7,HIS1001
20005887,MAT1092 6,MAT1092
20005887,MAT1101 11,MAT1101
20005893,CHE1048,CHE1048
20005893,CHE1084,CHE1084
20005893,CHE1090,CHE1090
20005893,HIS1001 11,HIS1001
20005893,HIS1001 4,HIS1001
20005893,MAT1091 5,MAT1091
20005893,PHY2206 1,PHY2206
20005893,PHY2304 4,PHY2304
20005893,PHY2310,PHY2310
20005893,PHY3301 1,PHY3301
20005893,POL1001 7,POL1001
20005899,PHY2304 6,PHY2304
20005899,PHY2502 1,PHY2502
20005899,PHY3302,PHY3302
20005899,PHY3609 1,PHY3609
20005899,PHY3624 1,PHY3624
20005899,POL1001 9,POL1001
20005906,GEO2319,GEO2319
20005906,GEO3263,GEO3263
20005906,GEO3304,GEO3304
20005906,GEO3305,GEO3305
20005906,MAT1101 12,MAT1101
20005906,POL1001 8,POL1001
20005916,CHE1075E 1CLCHD,CHE1075E CLCHD
20005916,CHE2114E 1CLCHD,CHE2114E CLCHD
20005916,CHE3302 1CLCHD,CHE3302 CLCHD
20005916,PHI1002 2,PHI1002
20005925,CHE1084 2TNH,CHE1084 TNH
20005925,CHE2110 1TNH,CHE2110 TNH
20005925,CHE2128 TNH,CHE2128 TNH
20005925,CHE2130 TNH,CHE2130 TNH
20005928,GEO2110,GEO2110
20005928,GEO3224,GEO3224
20005928,MAT1101 5,MAT1101
20005928,PHI1002 10,PHI1002
20005928,PHY1103 10,PHY1103
20005931,EVS2109,EVS2109
20005931,EVS2301 2,EVS2301
20005931,EVS3242 3,EVS3242
20005931,EVS3453,EVS3453
20005931,EVS3455,EVS3455
20005931,HIS1001 1,HIS1001
20005946,GEO3400,GEO3400
20005946,GEO3403,GEO3403
20005946,HIS1056 3,HIS1056
20005946,MAT1101 1,MAT1101
20005946,PHI1002 1,PHI1002
20005950,GEO3263,GEO3263
20005950,GEO3266,GEO3266
20005950,GEO3304,GEO3304
20005950,GEO3305,GEO3305
20005950,MAT1101 4,MAT1101
20005950,PHI1002 4,PHI1002
20005950,POL1001 8,POL1001
20005952,BIO2127 2CLCCNS,BIO2127 CLCCNS
20005952,BIO3182 5CLCCNS,BIO3182 CLCCNS
20005952,BIO3356 4CLCCNS,BIO3356 CLCCNS
20005952,BIO3803E 4CLCCNS,BIO3803E CLCCNS
20005952,CHE1057 5CLCCNS,CHE1057 CLCCNS
20005952,HIS1001 6,HIS1001
20005952,POL1001 7,POL1001
20005954,BIO2044,BIO2044
20005954,BIO2045 1,BIO2045
20005954,BIO2203 6,BIO2203
20005954,BIO3258 2,BIO3258
20005954,CHE1080 5,CHE1080
20005954,CHE1081 6,CHE1081
20005954,HIS1001 9,HIS1001
20005954,PHI1002 12,PHI1002
20005954,POL1001 6,POL1001
20005957,MAT2403 1,MAT2403
20005957,MAT3379,MAT3379
20005957,MAT3514 1,MAT3514
20005957,PHI1002 11,PHI1002
20005957,PHY1103 6,PHY1103
20005957,POL1001 11,POL1001
20005965,HIS1001 7,HIS1001
20005965,MAT2314,MAT2314
20005965,MAT2406,MAT2406
20005965,MAT3365,MAT3365
20005965,MAT3507,MAT3507
20005965,POL1001 2,POL1001
20005976,PHY2304E QTL,PHY2304E QTL
20005976,PHY2306E QTL,PHY2306E QTL
20005976,PHY3163 2QTL,PHY3163 QTL
20005976,PHY3605E QTL,PHY3605E QTL
20005982,MAT2403 2,MAT2403
20005982,MAT3373,MAT3373
20005982,MAT3506,MAT3506
20005982,PHY1103 12,PHY1103
20005988,HIS1001 10,HIS1001
20005988,PHY2304 6,PHY2304
20005988,PHY2502 1,PHY2502
20005988,PHY3302,PHY3302
20005988,PHY3609 1,PHY3609
20005988,PHY3624 1,PHY3624
20005992,HIS1001 9,HIS1001
20005992,HIS1056 6,HIS1056
20005992,MAT2403 1,MAT2403
20005992,MAT3379,MAT3379
20005992,PHI1002 6,PHI1002
20005993,PHI1002 6,PHI1002
20005993,PHY2304 7,PHY2304
20005993,PHY2502 2,PHY2502
20005993,PHY3302,PHY3302
20005993,PHY3609 2,PHY3609
20005993,PHY3624 1,PHY3624
20006004,PHI1002 6,PHI1002
20006004,PHY2304 6,PHY2304
20006004,PHY2502 1,PHY2502
20006004,PHY3302,PHY3302
20006004,PHY3609 1,PHY3609
20006004,PHY3624 2,PHY3624
20006014,BIO2203 5,BIO2203
20006014,BIO3258 3,BIO3258
20006014,CHE1081 7,CHE1081
20006014,MAT1101 9,MAT1101
20006014,PHI1002 1,PHI1002
20006014,POL1001 11,POL1001
20006022,MAT2403 2,MAT2403
20006022,MAT2407 2,MAT2407
20006022,MAT3506,MAT3506
20006022,MAT3514 1,MAT3514
20006022,PHY1103 12,PHY1103
20006025,MAT2314,MAT2314
20006025,MAT2406,MAT2406
20006025,MAT3365,MAT3365
20006025,MAT3507,MAT3507
20006025,PHY1100 9,PHY1100
20006034,CHE1080 2,CHE1080
20006034,GEO1050 2,GEO1050
20006034,GEO3263,GEO3263
20006034,GEO3266,GEO3266
20006034,GEO3304,GEO3304
20006034,GEO3305,GEO3305
20006034,HIS1056 9,HIS1056
20006050,PHI1002 4,PHI1002
20006050,PHY2502 2,PHY2502
20006050,PHY3302,PHY3302
20006050,PHY3609 2,PHY3609
20006050,PHY3624 2,PHY3624
20006053,BIO3258E QTS,BIO3258E QTS
20006053,BIO3401E QTS,BIO3401E QTS
20006053,BIO3403E QTS,BIO3403E QTS
20006053,BIO3405E QTS,BIO3405E QTS
20006053,CHE1057 7QTS,CHE1057 QTS
20006053,POL1001 5,POL1001
20006060,EVS2301 2,EVS2301
20006060,EVS3242 3,EVS3242
20006060,EVS3453,EVS3453
20006060,EVS3455,EVS3455
20006060,HIS1001 3,HIS1001
20006060,POL1001 2,POL1001
20006067,BIO3258E QTS,BIO3258E QTS
20006067,BIO3401E QTS,BIO3401E QTS
20006067,BIO3403E QTS,BIO3403E QTS
20006067,BIO3405E QTS,BIO3405E QTS
20006067,CHE1057 7QTS,CHE1057 QTS
20006067,HIS1001 3,HIS1001
20006067,HIS1056 6,HIS1056
20006067,POL1001 1,POL1001
20006069,CHE1091 1,CHE1091
20006069,CHE2018,CHE2018
20006069,CHE2021,CHE2021
20006069,CHE3300 2,CHE3300
20006069,HIS1001 7,HIS1001
20006070,BIO2400E 4CLCCNS,BIO2400E CLCCNS
20006070,BIO3182 6CLCCNS,BIO3182 CLCCNS
20006070,BIO3356 4CLCCNS,BIO3356 CLCCNS
20006070,BIO3803E 4CLCCNS,BIO3803E CLCCNS
20006070,MAT1091 2,MAT1091
20006070,PHI1002 9,PHI1002
20006070,POL1001 7,POL1001
20006074,CHE1075,CHE1075
20006074,CHE1079,CHE1079
20006074,CHE1091 1,CHE1091
20006074,CHE2018,CHE2018
20006074,CHE2021,CHE2021
20006074,GEO3400,GEO3400
20006074,GEO3403,GEO3403
20006074,MAT1091 3,MAT1091
20006074,MAT1192 1,MAT1192
20006074,POL1001 4,POL1001
20006075,BIO3262 1TNS,BIO3262 TNS
20006075,BIO3373 2TNS,BIO3373 TNS
20006075,BIO3504 2TNS,BIO3504 TNS
20006075,HIS1001 10,HIS1001
20006075,MAT1101 1,MAT1101
20006075,MAT1259 TNS,MAT1259 TNS
20006075,MAT2403 1,MAT2403
20006075,MAT3379,MAT3379
20006075,MAT3514 2,MAT3514
20006075,PHI1002 1,PHI1002
20006075,PHI1002 8,PHI1002
20006075,POL1001 9,POL1001
20006081,BIO2203 6,BIO2203
20006081,BIO3258 2,BIO3258
20006081,CHE1081 8,CHE1081
20006081,HIS1001 12,HIS1001
20006081,MAT1101 9,MAT1101
20006081,PHI1002 8,PHI1002
20006082,BIO2201 2,BIO2201
20006082,BIO2202 5,BIO2202
20006082,BIO2203 3,BIO2203
20006082,BIO2204 1,BIO2204
20006082,MAT1192 4,MAT1192
20006082,PHY1100 8,PHY1100
20006082,POL1001 7,POL1001
20006089,HIS1001 7,HIS1001
20006089,MAT2314,MAT2314
20006089,MAT2406,MAT2406
20006089,MAT3365,MAT3365
20006089,MAT3507,MAT3507
20006098,BIO3190,BIO3190
20006098,BIO3191,BIO3191
20006098,EVF2007 1,EVF2007
20006098,EVF2032,EVF2032
20006098,EVS4071 5,EVS4071
20006098,PHI1002 12,PHI1002
20006110,CHE1052,CHE1052
20006110,CHE1075,CHE1075
20006110,CHE1079,CHE1079
20006110,CHE1091 1,CHE1091
20006110,CHE2018,CHE2018
20006110,CHE2021,CHE2021
20006110,POL1001 4,POL1001
20006113,MAT2403 3,MAT2403
20006113,MAT3373,MAT3373
20006113,MAT3452 1,MAT3452
20006113,MAT3514 2,MAT3514
20006113,PHY1100 2,PHY1100
20006115,GEO1050 2,GEO1050
20006115,HIS1001 2,HIS1001
20006115,PHY2304 3,PHY2304
20006115,PHY3163,PHY3163
20006115,PHY3301 2,PHY3301
20006123,MAT2403 1,MAT2403
20006123,MAT3379,MAT3379
20006123,MAT3514 1,MAT3514
20006123,PHI1002 1,PHI1002
20006126,EVS2109,EVS2109
20006126,EVS2301 2,EVS2301
20006126,EVS3242 1,EVS3242
20006126,EVS3287,EVS3287
20006126,EVS3453,EVS3453
20006126,HIS1001 1,HIS1001
20006126,PHI1002 5,PHI1002
20006129,MAT2403 1,MAT2403
20006129,MAT3379,MAT3379
20006129,MAT3514 1,MAT3514
20006129,PHI1002 11,PHI1002
20006129,PHY1103 6,PHY1103
20006129,POL1001 11,POL1001
20006133,CHE1080 1,CHE1080
20006133,EVS3242 3,EVS3242
20006133,EVS3453,EVS3453
20006133,EVS3455,EVS3455
20006133,HIS1001 3,HIS1001
20006133,HIS1001 5,HIS1001
20006133,PHY2206 1,PHY2206
20006133,PHY2304 4,PHY2304
20006133,PHY2310,PHY2310
20006152,CHE1048,CHE1048
20006152,CHE1083,CHE1083
20006152,CHE1090,CHE1090
20006152,CHE1091 1,CHE1091
20006152,CHE3300 1,CHE3300
20006153,BIO2400E 1CLCCNS,BIO2400E CLCCNS
20006153,BIO3182 1CLCCNS,BIO3182 CLCCNS
20006153,BIO3356 1CLCCNS,BIO3356 CLCCNS
20006153,BIO3803E 1CLCCNS,BIO3803E CLCCNS
20006153,CHE1057 5CLCCNS,CHE1057 CLCCNS
20006153,POL1001 12,POL1001
20006156,BIO2400E 4CLCCNS,BIO2400E CLCCNS
20006156,BIO3182 5CLCCNS,BIO3182 CLCCNS
20006156,BIO3356 4CLCCNS,BIO3356 CLCCNS
20006156,BIO3803E 4CLCCNS,BIO3803E CLCCNS
20006156,CHE1057 5CLCCNS,CHE1057 CLCCNS
20006156,HIS1001 5,HIS1001
20006156,PHY1113 4,PHY1113
20006156,PHY2004,PHY2004
20006156,PHY2304 3,PHY2304
20006156,PHY3163,PHY3163
20006156,PHY3301 2,PHY3301
20006162,HIS1001 2,HIS1001
20006162,MAT2308,MAT2308
20006162,MAT2310,MAT2310
20006162,MAT3300 2,MAT3300
20006162,PHI1002 2,PHI1002
20006182,HIS1001 10,HIS1001
20006182,MAT2314,MAT2314
20006182,MAT2406,MAT2406
20006182,MAT3365,MAT3365
20006182,MAT3507,MAT3507
20006186,BIO3190,BIO3190
20006186,BIO3191,BIO3191
20006186,EVF2007 1,EVF2007
20006186,EVF2032,EVF2032
20006186,EVS4071 4,EVS4071
20006186,HIS1001 5,HIS1001
20006186,PHI1002 11,PHI1002
20006186,POL1001 8,POL1001
20006205,GEO2300 3,GEO2300
20006205,GEO3400,GEO3400
20006205,GEO3402 2,GEO3402
20006205,HIS1056 9,HIS1056
20006205,MAT1091 2,MAT1091
20006216,EVS3242 2,EVS3242
20006216,EVS3453,EVS3453
20006216,EVS3455,EVS3455
20006216,HIS1001 6,HIS1001
20006216,POL1001 10,POL1001
20006231,BIO2203 3,BIO2203
20006231,BIO2204 3,BIO2204
20006231,HIS1001 12,HIS1001
20006231,MAT1101 7,MAT1101
20006231,POL1001 8,POL1001
20006236,BIO2203 6,BIO2203
20006236,BIO3201 1,BIO3201
20006236,MAT1101 9,MAT1101
20006236,PHI1002 8,PHI1002
20006236,PHY1100 13,PHY1100
20006236,POL1001 2,POL1001
20006239,BIO2400E 3CLCCNS,BIO2400E CLCCNS
20006239,BIO3182 3CLCCNS,BIO3182 CLCCNS
20006239,BIO3356 2CLCCNS,BIO3356 CLCCNS
20006239,BIO3803E 3CLCCNS,BIO3803E CLCCNS
20006239,CHE1057 5CLCCNS,CHE1057 CLCCNS
20006239,GEO1050 1,GEO1050
20006239,HIS1001 12,HIS1001
20006243,HMO2201,HMO2201
20006243,HMO3181,HMO3181
20006243,HMO3302,HMO3302
20006243,HMO3303,HMO3303
20006243,PHI1002 10,PHI1002
20006243,POL1001 8,POL1001
20006249,EVS2302 4,EVS2302
20006249,GEO2059 2,GEO2059
20006249,GLO2056,GLO2056
20006249,GLO2099 1,GLO2099
20006249,HIS1001 11,HIS1001
20006257,CHE1079E CLCCNH,CHE1079E CLCCNH
20006257,CHE1091 8CLCCNH,CHE1091 CLCCNH
20006257,CHE1129 CLCCNH,CHE1129 CLCCNH
20006257,CHE2021 2CLCCNH,CHE2021 CLCCNH
20006257,PHI1002 11,PHI1002
20006272,GEO2319,GEO2319
20006272,GEO3263,GEO3263
20006272,GEO3266,GEO3266
20006272,GEO3304,GEO3304
20006272,MAT1091 3,MAT1091
20006272,MAT1192 4,MAT1192
20006273,BIO2400E 2CLCCNS,BIO2400E CLCCNS
20006273,BIO3182 5CLCCNS,BIO3182 CLCCNS
20006273,BIO3356 5CLCCNS,BIO3356 CLCCNS
20006273,BIO3803E 6CLCCNS,BIO3803E CLCCNS
20006273,CHE1057 6CLCCNS,CHE1057 CLCCNS
20006273,POL1001 10,POL1001
20006304,CHE1048,CHE1048
20006304,CHE1091 1,CHE1091
20006304,CHE2018,CHE2018
20006304,CHE2021,CHE2021
20006304,CHE3045,CHE3045
20006304,POL1001 4,POL1001
20006314,BIO3262 1TNS,BIO3262 TNS
20006314,BIO3373 2TNS,BIO3373 TNS
20006314,BIO3504 2TNS,BIO3504 TNS
20006314,GEO1050 3,GEO1050
20006314,MAT1101 1,MAT1101
20006314,MAT1259 TNS,MAT1259 TNS
20006314,POL1001 10,POL1001
20006318,CHE1075E 1CLCHD,CHE1075E CLCHD
20006318,CHE3300 4CLCHD,CHE3300 CLCHD
20006318,CHE3302 1CLCHD,CHE3302 CLCHD
20006318,PHI1002 3,PHI1002
20006322,MAT2403 2,MAT2403
20006322,MAT2407 2,MAT2407
20006322,MAT3514 1,MAT3514
20006322,MAT3525,MAT3525
20006330,CHE1099E 2TTH,CHE1099E TTH
20006330,CHE2110E TTH,CHE2110E TTH
20006330,CHE2118E TTH,CHE2118E TTH
20006330,CHE2120E TTH,CHE2120E TTH
20006330,MAT1092 12TTH,MAT1092 TTH
20006336,HIS1001 7,HIS1001
20006336,MAT2403 2,MAT2403
20006336,MAT2502 1,MAT2502
20006336,MAT3506,MAT3506
20006336,MAT3514 2,MAT3514
20006336,POL1001 6,POL1001
20006345,GEO1050 1,GEO1050
20006345,HIS1001 3,HIS1001
20006345,MAT2301 2,MAT2301
20006345,MAT2303 1,MAT2303
20006345,PHI1002 4,PHI1002
20006345,POL1001 1,POL1001
20006354,HMO2201,HMO2201
20006354,HMO3181,HMO3181
20006354,HMO3302,HMO3302
20006354,HMO3303,HMO3303
20006354,PHY1100 14,PHY1100
20006354,POL1001 12,POL1001
20006355,PHI1002 2,PHI1002
20006355,PHY1108 3,PHY1108
20006355,PHY2304 3,PHY2304
20006355,PHY3314,PHY3314
20006357,BIO3258E QTS,BIO3258E QTS
20006357,BIO3401E QTS,BIO3401E QTS
20006357,BIO3403E QTS,BIO3403E QTS
20006357,BIO3405E QTS,BIO3405E QTS
20006357,CHE1057 7QTS,CHE1057 QTS
20006357,POL1001 1,POL1001
20006362,CHE1083,CHE1083
20006362,CHE1090,CHE1090
20006362,CHE2114,CHE2114
20006362,CHE3300 1,CHE3300
20006362,HIS1001 8,HIS1001
20006362,MAT1092 2,MAT1092
20006363,BIO2092,BIO2092
20006363,BIO2203 5,BIO2203
20006363,BIO3258 3,BIO3258
20006363,MAT1101 9,MAT1101
20006363,POL1001 9,POL1001
20006365,HIS1001 6,HIS1001
20006365,PHY2304 6,PHY2304
20006365,PHY2502 2,PHY2502
20006365,PHY3302,PHY3302
20006365,PHY3609 1,PHY3609
20006365,PHY3624 1,PHY3624
20006372,BIO2203 2,BIO2203
20006372,BIO2204 4,BIO2204
20006372,BIO2206 2,BIO2206
20006372,GEO1050 6,GEO1050
20006377,HIS1001 11,HIS1001
20006377,PHY1013 TNL,PHY1013 TNL
20006377,PHY1113 8TNL,PHY1113 TNL
20006377,PHY2004,PHY2004
20006377,PHY3606 2TNL,PHY3606 TNL
20006377,POL1001 5,POL1001
20006378,CHE1090,CHE1090
20006378,CHE1091 1,CHE1091
20006378,CHE3300 1,CHE3300
20006378,HIS1001 4,HIS1001
20006378,PHI1002 7,PHI1002
20006380,GEO1050 1,GEO1050
20006380,PHY1013 TNL,PHY1013 TNL
20006380,PHY1113 8TNL,PHY1113 TNL
20006380,PHY3608 2TNL,PHY3608 TNL
20006391,HIS1056 5,HIS1056
20006391,MAT2403 5CLCMTKHTT,MAT2403 CLCMTKHTT
20006391,MAT2502 5CLCMTKHTT,MAT2502 CLCMTKHTT
20006391,MAT3517E 2CLCMTKHTT,MAT3517E CLCMTKHTT
20006391,MAT3551E 2CLCMTKHTT,MAT3551E CLCMTKHTT
20006404,BIO3190,BIO3190
20006404,BIO3191,BIO3191
20006404,EVF2007 1,EVF2007
20006404,EVF2032,EVF2032
20006404,EVS4071 2,EVS4071
20006407,HIS1001 8,HIS1001
20006407,MAT2403 4CLCMTKHTT,MAT2403 CLCMTKHTT
20006407,MAT3517E 1CLCMTKHTT,MAT3517E CLCMTKHTT
20006407,MAT3551E 2CLCMTKHTT,MAT3551E CLCMTKHTT
20006407,POL1001 5,POL1001
20006411,GEO2304,GEO2304
20006411,GEO3119,GEO3119
20006411,GEO3360,GEO3360
20006411,PHY1100 10,PHY1100
20006411,POL1001 6,POL1001
20006412,HIS1001 8,HIS1001
20006412,MAT2308,MAT2308
20006412,MAT2310,MAT2310
20006412,MAT3300 1,MAT3300
20006412,MAT3305,MAT3305
20006412,MAT3344 2,MAT3344
20006435,BIO3190,BIO3190
20006435,BIO3191,BIO3191
20006435,EVF2007 1,EVF2007
20006435,EVF2032,EVF2032
20006435,HIS1001 9,HIS1001
20006435,MAT1090 2,MAT1090
20006442,PHY2304 6,PHY2304
20006442,PHY2502 1,PHY2502
20006442,PHY3302,PHY3302
20006442,PHY3609 1,PHY3609
20006442,PHY3624 2,PHY3624
20006442,POL1001 2,POL1001
20006451,BIO2045E 1CLCCNS,BIO2045E CLCCNS
20006451,BIO2400E 2CLCCNS,BIO2400E CLCCNS
20006451,BIO2403E 8CLCCNS,BIO2403E CLCCNS
20006451,BIO3182 2CLCCNS,BIO3182 CLCCNS
20006451,BIO3356 1CLCCNS,BIO3356 CLCCNS
20006451,BIO3803E 2CLCCNS,BIO3803E CLCCNS
20006451,CHE1057 5CLCCNS,CHE1057 CLCCNS
20006452,MAT2314,MAT2314
20006452,MAT2406,MAT2406
20006452,MAT3365,MAT3365
20006452,MAT3507,MAT3507
20006453,CHE1079E CLCCNH,CHE1079E CLCCNH
20006453,CHE1091 8CLCCNH,CHE1091 CLCCNH
20006453,CHE1129 CLCCNH,CHE1129 CLCCNH
20006453,CHE2021 2CLCCNH,CHE2021 CLCCNH
20006453,POL1001 1,POL1001
20006473,GEO1050 1,GEO1050
20006473,MAT2403 1,MAT2403
20006473,MAT3500 1,MAT3500
20006473,MAT3507,MAT3507
20006480,BIO2045E 1CLCCNS,BIO2045E CLCCNS
20006480,BIO2127 2CLCCNS,BIO2127 CLCCNS
20006480,BIO2516 6CLCCNS,BIO2516 CLCCNS
20006480,BIO3182 5CLCCNS,BIO3182 CLCCNS
20006480,BIO3356 3CLCCNS,BIO3356 CLCCNS
20006480,BIO3803E 2CLCCNS,BIO3803E CLCCNS
20006480,HIS1001 10,HIS1001
20006490,BIO2201 4,BIO2201
20006490,BIO2203 5,BIO2203
20006490,BIO3258 3,BIO3258
20006490,HIS1001 9,HIS1001
20006490,MAT1101 6,MAT1101
20006493,CHE1048,CHE1048
20006493,CHE1091 1,CHE1091
20006493,CHE2018,CHE2018
20006493,CHE2021,CHE2021
20006493,CHE3300 2,CHE3300
20006493,MAT1090 1,MAT1090
20006493,MAT1092 3,MAT1092
20006496,BIO3190,BIO3190
20006496,BIO3191,BIO3191
20006496,EVF2007 1,EVF2007
20006496,EVF2032,EVF2032
20006496,EVS4071 6,EVS4071
20006496,HIS1001 12,HIS1001
20006496,POL1001 8,POL1001
20006501,BIO2400E 1CLCCNS,BIO2400E CLCCNS
20006501,BIO3182 1CLCCNS,BIO3182 CLCCNS
20006501,BIO3356 1CLCCNS,BIO3356 CLCCNS
20006501,BIO3803E 1CLCCNS,BIO3803E CLCCNS
20006501,CHE1057 5CLCCNS,CHE1057 CLCCNS
20006501,CHE1080 1,CHE1080
20006501,MAT1091 5,MAT1091
20006501,PHI1002 11,PHI1002
20006501,POL1001 12,POL1001
20006503,EVS2302 4,EVS2302
20006503,GLO2056,GLO2056
20006503,GLO3158,GLO3158
20006503,PHI1002 10,PHI1002
20006522,HIS1001 10,HIS1001
20006522,HIS1056 3,HIS1056
20006522,MAT2403 1,MAT2403
20006522,MAT2407 2,MAT2407
20006522,MAT3373,MAT3373
20006522,MAT3379,MAT3379
20006522,MAT3452 1,MAT3452
20006522,MAT3514 2,MAT3514
20006522,MAT3539 2,MAT3539
20006522,PHI1002 7,PHI1002
20006526,EVS2301 2,EVS2301
20006526,EVS3242 3,EVS3242
20006526,EVS3453,EVS3453
20006526,EVS3455,EVS3455
20006526,HIS1001 4,HIS1001
20006526,MAT1092 7,MAT1092
20006526,MAT2318 1,MAT2318
20006526,PHY2064E QTL,PHY2064E QTL
20006526,PHY2306E QTL,PHY2306E QTL
20006526,PHY3508E QTL,PHY3508E QTL
20006526,PHY3605E QTL,PHY3605E QTL
20006526,POL1001 1,POL1001
20006537,CHE1080 2,CHE1080
20006537,PHY2304 3,PHY2304
20006537,PHY3314,PHY3314
20006542,EVS2301 2,EVS2301
20006542,EVS3242 2,EVS3242
20006542,EVS3453,EVS3453
20006542,EVS3455,EVS3455
20006542,POL1001 12,POL1001
20006548,HIS1001 4,HIS1001
20006548,PHY2502 1,PHY2502
20006548,PHY3302,PHY3302
20006548,PHY3609 1,PHY3609
20006548,PHY3624 1,PHY3624
20006552,EVS2302 1,EVS2302
