firstSubjectCode,secondSubjectCode,studentsSameTwoSubjects,numberStudents
BIO2127 CLCCNS,BIO3803E CLCCNS,"[20001360, 20001691, 20001716, 20002176, 20003918, 20005069, 20005952, 20006480, 20006748, 20008032, 20008297, 20009084, 20009486, 20009806, 20009918]",15
BIO2127 CLCCNS,CHE1048,[],0
BIO2127 CLCCNS,CHE1048 CLCCNH,[],0
BIO2127 CLCCNS,CHE1052,[],0
BIO2127 CLCCNS,CHE1052 CLCCNH,[],0
BIO2127 CLCCNS,CHE1052 CLCHD,[],0
BIO2127 CLCCNS,CHE1057,"[19004395, 19008932]",2
BIO2127 CLCCNS,CHE1057 CLCCNS,"[19000929, 19003347, 19004159, 19005900, 20001360, 20001691, 20001716, 20003918, 20005069, 20005952, 20008032, 20008297, 20009084, 20009486, 20009806]",15
BIO2127 CLCCNS,CHE1057 QTS,[],0
BIO2127 CLCCNS,CHE1065,[],0
BIO2127 CLCCNS,CHE1067,[],0
BIO2127 CLCCNS,CHE1067 CLCHD,[],0
BIO2127 CLCCNS,CHE1075,[],0
BIO2127 CLCCNS,CHE1075E CLCHD,[],0
BIO2127 CLCCNS,CHE1077 TNH,[],0
BIO2127 CLCCNS,CHE1079,[],0
BIO2127 CLCCNS,CHE1079 TNH,[],0
BIO2127 CLCCNS,CHE1079E CLCCNH,[],0
BIO2127 CLCCNS,CHE1080,"[19003063, 19003544]",2
BIO2127 CLCCNS,CHE1081,"[19003063, 19003223, 19005510, 19007762, 19009535]",5
BIO2127 CLCCNS,CHE1081 CLCCNS,"[20009486, 21006058]",2
BIO2127 CLCCNS,CHE1081 QTS,[],0
BIO2127 CLCCNS,CHE1081 TNS,[],0
BIO2127 CLCCNS,CHE1083,[],0
BIO2127 CLCCNS,CHE1084,[],0
BIO2127 CLCCNS,CHE1084 TNH,[],0
BIO2127 CLCCNS,CHE1090,[],0
BIO2127 CLCCNS,CHE1091,[],0
BIO2127 CLCCNS,CHE1091 CLCCNH,[],0
BIO2127 CLCCNS,CHE1095E TTH,[],0
BIO2127 CLCCNS,CHE1099E TNH,[],0
BIO2127 CLCCNS,CHE1099E TTH,[],0
BIO2127 CLCCNS,CHE1129 CLCCNH,[],0
BIO2127 CLCCNS,CHE1155,[],0
BIO2127 CLCCNS,CHE2018,[],0
BIO2127 CLCCNS,CHE2021,[],0
BIO2127 CLCCNS,CHE2021 CLCCNH,[],0
BIO2127 CLCCNS,CHE2030E CLCHD,[],0
BIO2127 CLCCNS,CHE2110 TNH,[],0
BIO2127 CLCCNS,CHE2110E TTH,[],0
BIO2127 CLCCNS,CHE2114,[],0
BIO2127 CLCCNS,CHE2114E CLCHD,[],0
BIO2127 CLCCNS,CHE2118E TTH,[],0
BIO2127 CLCCNS,CHE2120E TTH,[],0
BIO2127 CLCCNS,CHE2121 TNH,[],0
BIO2127 CLCCNS,CHE2128 TNH,[],0
BIO2127 CLCCNS,CHE2130 TNH,[],0
BIO2127 CLCCNS,CHE2130E TTH,[],0
BIO2127 CLCCNS,CHE2131 TNH,[],0
BIO2127 CLCCNS,CHE2145E TTH,[],0
BIO2127 CLCCNS,CHE3045,[],0
BIO2127 CLCCNS,CHE3045E CLCCNH,[],0
BIO2127 CLCCNS,CHE3212 TTH,[],0
BIO2127 CLCCNS,CHE3253,[],0
BIO2127 CLCCNS,CHE3253 CLCCNH,[],0
BIO2127 CLCCNS,CHE3254,[],0
BIO2127 CLCCNS,CHE3254 CLCCNH,[],0
BIO2127 CLCCNS,CHE3283 CLCHD,[],0
BIO2127 CLCCNS,CHE3300,[],0
BIO2127 CLCCNS,CHE3300 CLCHD,[],0
BIO2127 CLCCNS,CHE3302 CLCHD,[],0
BIO2127 CLCCNS,E363 TTKHMT,[],0
BIO2127 CLCCNS,E476 TTKHMT,[],0
BIO2127 CLCCNS,EVF2007,[],0
BIO2127 CLCCNS,EVF2032,[],0
BIO2127 CLCCNS,EVS2017,[],0
BIO2127 CLCCNS,EVS2109,[],0
BIO2127 CLCCNS,EVS2301,[],0
BIO2127 CLCCNS,EVS2301 CLCKHMT,[],0
BIO2127 CLCCNS,EVS2302,[],0
BIO2127 CLCCNS,EVS2302 CTĐB,[],0
BIO2127 CLCCNS,EVS3158,[],0
BIO2127 CLCCNS,EVS3232,[],0
BIO2127 CLCCNS,EVS3241,[],0
BIO2127 CLCCNS,EVS3241 CLCKHMT,[],0
BIO2127 CLCCNS,EVS3242,[],0
BIO2127 CLCCNS,EVS3244,[],0
BIO2127 CLCCNS,EVS3245,[],0
BIO2127 CLCCNS,EVS3248,[],0
BIO2127 CLCCNS,EVS3250,[],0
BIO2127 CLCCNS,EVS3250 CLCKHMT,[],0
BIO2127 CLCCNS,EVS3287,[],0
BIO2127 CLCCNS,EVS3402 CTĐB,[],0
BIO2127 CLCCNS,EVS3409,[],0
BIO2127 CLCCNS,EVS3453,[],0
BIO2127 CLCCNS,EVS3455,[],0
BIO2127 CLCCNS,EVS4071,[],0
BIO2127 CLCCNS,EVS4071 CLCKHMT,[],0
BIO2127 CLCCNS,EVS4073,[],0
BIO2127 CLCCNS,EVS4073 CLCCNKTMT,[],0
BIO2127 CLCCNS,GEO1050,"[19000762, 19001761, 19004495, 20001360, 20005069, 20008032, 20009918]",7
BIO2127 CLCCNS,GEO2016,[],0
BIO2127 CLCCNS,GEO2025,[],0
BIO2127 CLCCNS,GEO2059,[],0
BIO2127 CLCCNS,GEO2110,[],0
BIO2127 CLCCNS,GEO2300,[],0
BIO2127 CLCCNS,GEO2304,[],0
BIO2127 CLCCNS,GEO2319,[],0
BIO2127 CLCCNS,GEO2320,[],0
BIO2127 CLCCNS,GEO2400,[],0
BIO2127 CLCCNS,GEO2404,[],0
BIO2127 CLCCNS,GEO3119,[],0
BIO2127 CLCCNS,GEO3143,[],0
BIO2127 CLCCNS,GEO3209,[],0
BIO2127 CLCCNS,GEO3219,[],0
BIO2127 CLCCNS,GEO3224,[],0
BIO2127 CLCCNS,GEO3237,[],0
BIO2127 CLCCNS,GEO3263,[],0
BIO2127 CLCCNS,GEO3265,[],0
BIO2127 CLCCNS,GEO3266,[],0
BIO2127 CLCCNS,GEO3269,[],0
BIO2127 CLCCNS,GEO3270,[],0
BIO2127 CLCCNS,GEO3304,[],0
BIO2127 CLCCNS,GEO3305,[],0
BIO2127 CLCCNS,GEO3360,[],0
BIO2127 CLCCNS,GEO3400,[],0
BIO2127 CLCCNS,GEO3402,[],0
BIO2127 CLCCNS,GEO3403,[],0
BIO2127 CLCCNS,GLO2038,[],0
BIO2127 CLCCNS,GLO2056,[],0
BIO2127 CLCCNS,GLO2069 CLCĐC,[],0
BIO2127 CLCCNS,GLO2093,[],0
BIO2127 CLCCNS,GLO2099,[],0
BIO2127 CLCCNS,GLO3122,[],0
BIO2127 CLCCNS,GLO3158,[],0
BIO2127 CLCCNS,GLO3196 CLCĐC,[],0
BIO2127 CLCCNS,GLO3197 CLCĐC,[],0
BIO2127 CLCCNS,GLO3198,[],0
BIO2127 CLCCNS,GLO3228,[],0
BIO2127 CLCCNS,GLO3229,[],0
BIO2127 CLCCNS,HIS1001,"[19000758, 19001210, 19001513, 19001761, 19002691, 19002853, 19003874, 19007762, 19008112, 19008182, 19008496, 19008761, 19009962, 20001360, 20003918, 20005952, 20006480, 20008032]",18
BIO2127 CLCCNS,HIS1056,[19009535],1
BIO2127 CLCCNS,HMO2021,[],0
BIO2127 CLCCNS,HMO2106,[],0
BIO2127 CLCCNS,HMO2110,[],0
BIO2127 CLCCNS,HMO2201,[],0
BIO2127 CLCCNS,HMO3178,[],0
BIO2127 CLCCNS,HMO3181,[],0
BIO2127 CLCCNS,HMO3204,[],0
BIO2127 CLCCNS,HMO3302,[],0
BIO2127 CLCCNS,HMO3303,[],0
BIO2127 CLCCNS,HMO3306,[],0
BIO2127 CLCCNS,HMO3307,[],0
BIO2127 CLCCNS,HMO3311,[],0
BIO2127 CLCCNS,HMO3312,[],0
BIO2127 CLCCNS,HMO3321,[],0
BIO2127 CLCCNS,HMO3507,[],0
BIO2127 CLCCNS,HMO3521,[],0
BIO2127 CLCCNS,HMO3600,[],0
BIO2127 CLCCNS,HMO3601,[],0
BIO2127 CLCCNS,HMO3602,[],0
BIO2127 CLCCNS,HMO3603,[],0
BIO2127 CLCCNS,HMO3608,[],0
BIO2127 CLCCNS,HMO3609,[],0
BIO2127 CLCCNS,HMO3610,[],0
BIO2127 CLCCNS,HMO3611,[],0
BIO2127 CLCCNS,K300 TTKHMT,[],0
BIO2127 CLCCNS,MAT1076,[],0
BIO2127 CLCCNS,MAT1090,[],0
BIO2127 CLCCNS,MAT1091,"[19004261, 19004945, 20009486]",3
BIO2127 CLCCNS,MAT1092,[],0
BIO2127 CLCCNS,MAT1092 CLCCNH,[],0
BIO2127 CLCCNS,MAT1092 CLCHD,[],0
BIO2127 CLCCNS,MAT1092 TTH,[],0
BIO2127 CLCCNS,MAT1101,"[19003223, 19003379, 19004397, 19005510, 19008932, 19009535]",6
BIO2127 CLCCNS,MAT1192,[],0
BIO2127 CLCCNS,MAT1192 CLCCNS,"[19000515, 19005818, 19008662, 21006058]",4
BIO2127 CLCCNS,MAT1192 QTS,[],0
BIO2127 CLCCNS,MAT1259 TNS,[],0
BIO2127 CLCCNS,MAT1292 TNH,[],0
BIO2127 CLCCNS,MAT1292 TNS,[],0
BIO2127 CLCCNS,MAT2034,[19003063],1
BIO2127 CLCCNS,MAT2301,[],0
BIO2127 CLCCNS,MAT2303,[],0
BIO2127 CLCCNS,MAT2303 TNT,[],0
BIO2127 CLCCNS,MAT2306,[19002880],1
BIO2127 CLCCNS,MAT2308,[],0
BIO2127 CLCCNS,MAT2310,[],0
BIO2127 CLCCNS,MAT2311,[19002880],1
BIO2127 CLCCNS,MAT2311 TNT,[],0
BIO2127 CLCCNS,MAT2314,[],0
BIO2127 CLCCNS,MAT2314 TNT,[],0
BIO2127 CLCCNS,MAT2317 CLCMTKHTT,[],0
BIO2127 CLCCNS,MAT2318,[],0
BIO2127 CLCCNS,MAT2321 TNT,[],0
BIO2127 CLCCNS,MAT2403,[],0
BIO2127 CLCCNS,MAT2403 CLCMTKHTT,[],0
BIO2127 CLCCNS,MAT2406,[],0
BIO2127 CLCCNS,MAT2407,"[19002880, 19003063]",2
BIO2127 CLCCNS,MAT2407 TNT,[],0
BIO2127 CLCCNS,MAT2411E CLCMTKHTT,[],0
BIO2127 CLCCNS,MAT2502,[],0
BIO2127 CLCCNS,MAT2502 CLCMTKHTT,[],0
BIO2127 CLCCNS,MAT3101 TNT,[],0
BIO2127 CLCCNS,MAT3300,[],0
BIO2127 CLCCNS,MAT3300 TNT,[],0
BIO2127 CLCCNS,MAT3301,[],0
BIO2127 CLCCNS,MAT3305,[],0
BIO2127 CLCCNS,MAT3306,[19002880],1
BIO2127 CLCCNS,MAT3318 TNT,[],0
BIO2127 CLCCNS,MAT3322 TNT,[],0
BIO2127 CLCCNS,MAT3340 TNT,[],0
BIO2127 CLCCNS,MAT3344,[],0
BIO2127 CLCCNS,MAT3344 TNT,[],0
BIO2127 CLCCNS,MAT3347,[19002880],1
BIO2127 CLCCNS,MAT3365,[],0
BIO2127 CLCCNS,MAT3373,"[19003063, 19007345]",2
BIO2127 CLCCNS,MAT3373E CLCMTKHTT,[],0
BIO2127 CLCCNS,MAT3379,[],0
BIO2127 CLCCNS,MAT3452,"[19003063, 19007345]",2
BIO2127 CLCCNS,MAT3500,[],0
BIO2127 CLCCNS,MAT3500 CLCMTKHTT,[],0
BIO2127 CLCCNS,MAT3506,[],0
BIO2127 CLCCNS,MAT3507,[],0
BIO2127 CLCCNS,MAT3509,[],0
BIO2127 CLCCNS,MAT3514,[],0
BIO2127 CLCCNS,MAT3517E CLCMTKHTT,[],0
BIO2127 CLCCNS,MAT3525,[19003063],1
BIO2127 CLCCNS,MAT3533,[],0
BIO2127 CLCCNS,MAT3533 CLCMTKHTT,[],0
BIO2127 CLCCNS,MAT3535 CLCMTKHTT,[],0
BIO2127 CLCCNS,MAT3539,[19007345],1
BIO2127 CLCCNS,MAT3551E CLCMTKHTT,[],0
BIO2127 CLCCNS,MAT3554 CLCMTKHTT,[],0
BIO2127 CLCCNS,MAT3554E CLCMTKHTT,[],0
BIO2127 CLCCNS,MAT3562E CLCMTKHTT,[],0
BIO2127 CLCCNS,MAT4072,[],0
BIO2127 CLCCNS,MAT4073,[],0
BIO2127 CLCCNS,MNS1052,[],0
BIO2127 CLCCNS,PHI1002,"[19000013, 19000547, 19000983, 19001210, 19001761, 19003379, 19004261, 19004603, 19005510, 19007345, 19007359, 19007640, 19008182, 19008932, 19009535, 19009774, 20008032, 20009486, 21006058]",19
BIO2127 CLCCNS,PHY1012 TNL,[],0
BIO2127 CLCCNS,PHY1013 TNL,[],0
BIO2127 CLCCNS,PHY1020,[],0
BIO2127 CLCCNS,PHY1020 CTĐB,[],0
BIO2127 CLCCNS,PHY1100,[19000758],1
BIO2127 CLCCNS,PHY1100E CLCCNKTMT,[],0
BIO2127 CLCCNS,PHY1103,"[19002691, 19003063, 19003544, 19006272, 19008932]",5
BIO2127 CLCCNS,PHY1103 CLCCNH,[],0
BIO2127 CLCCNS,PHY1103 CLCHD,[],0
BIO2127 CLCCNS,PHY1103 CLCMTKHTT,[],0
BIO2127 CLCCNS,PHY1103 QTS,[],0
BIO2127 CLCCNS,PHY1106 QTL,[],0
BIO2127 CLCCNS,PHY1108,[],0
BIO2127 CLCCNS,PHY1108 QTL,[],0
BIO2127 CLCCNS,PHY1113,[],0
BIO2127 CLCCNS,PHY1113 TNL,[],0
BIO2127 CLCCNS,PHY1161 CTĐB,[],0
BIO2127 CLCCNS,PHY1161 TTH,[],0
BIO2127 CLCCNS,PHY2004,[],0
BIO2127 CLCCNS,PHY2004 QTL,[],0
BIO2127 CLCCNS,PHY2064 TNL,[],0
BIO2127 CLCCNS,PHY2064E QTL,[],0
BIO2127 CLCCNS,PHY2206,[],0
BIO2127 CLCCNS,PHY2302,[],0
BIO2127 CLCCNS,PHY2302 TNL,[],0
BIO2127 CLCCNS,PHY2302E QTL,[],0
BIO2127 CLCCNS,PHY2303 TNL,[],0
BIO2127 CLCCNS,PHY2304,[],0
BIO2127 CLCCNS,PHY2304E QTL,[],0
BIO2127 CLCCNS,PHY2306,[],0
BIO2127 CLCCNS,PHY2306E QTL,[],0
BIO2127 CLCCNS,PHY2310,[],0
BIO2127 CLCCNS,PHY2500,[],0
BIO2127 CLCCNS,PHY2502,[],0
BIO2127 CLCCNS,PHY3163,[19008070],1
BIO2127 CLCCNS,PHY3163 QTL,[],0
BIO2127 CLCCNS,PHY3167,[],0
BIO2127 CLCCNS,PHY3301,[],0
BIO2127 CLCCNS,PHY3302,[],0
BIO2127 CLCCNS,PHY3303,[],0
BIO2127 CLCCNS,PHY3314,[],0
BIO2127 CLCCNS,PHY3346 TNL,[],0
BIO2127 CLCCNS,PHY3508,[19008070],1
BIO2127 CLCCNS,PHY3508 TNL,[],0
BIO2127 CLCCNS,PHY3508E QTL,[],0
BIO2127 CLCCNS,PHY3605E QTL,[],0
BIO2127 CLCCNS,PHY3606,[19008070],1
BIO2127 CLCCNS,PHY3606 TNL,[],0
BIO2127 CLCCNS,PHY3608,[19008070],1
BIO2127 CLCCNS,PHY3608 TNL,[],0
BIO2127 CLCCNS,PHY3608E QTL,[],0
BIO2127 CLCCNS,PHY3609,[],0
BIO2127 CLCCNS,PHY3624,[],0
BIO2127 CLCCNS,POL1001,"[19001210, 19004159, 19006057, 19008070, 19009078, 20001691, 20002176, 20003918, 20005069, 20005952, 20008297, 20009806, 20009918]",13
BIO2127 CLCCNS,SMP1010,[],0
BIO2127 CLCCNS,SMP1010 CLCRHM,[],0
BIO2127 CLCCNS,SMP1012,[],0
BIO2127 CLCCNS,SMP1055,[],0
BIO2127 CLCCNS,SMP2052,[],0
BIO2127 CLCCNS,SMP2053,[],0
BIO2127 CLCCNS,SMP2054,[],0
BIO2127 CLCCNS,SMP2401 CLCRHM,[],0
BIO2127 CLCCNS,SMP2701,[],0
BIO2201,BIO2202,"[18000957, 18008510, 19000012, 19000145, 19000380, 19000545, 19000871, 19000954, 19001739, 19002118, 19002671, 19002972, 19003032, 19003076, 19003334, 19003587, 19003659, 19003731, 19003951, 19004146, 19004249, 19004315, 19004913, 19004987, 19005017, 19005075, 19005135, 19005525, 19005530, 19005954, 19006081, 19006762, 19007301, 19007363, 19007399, 19007584, 19007688, 19008032, 19008152, 19008511, 19008763, 19008788, 19008934, 19009047, 19009108, 19009254, 19009315, 19009432, 19009594, 19009917, 20001896, 20003248, 20005375, 20006082, 20009047, 20009108, 21000307]",57
BIO2201,BIO2203,"[18007115, 19005017, 19007176, 19008054, 19009108, 19010426, 19013220, 19014458, 19017992, 19019328, 20001896, 20003248, 20004348, 20005375, 20006082, 20006490, 20009047, 20009108, 21000307]",19
BIO2201,BIO2204,"[18008510, 19000145, 19000307, 19000903, 19000954, 19003239, 19003571, 19006949, 19008152, 19009917, 20001896, 20003248, 20005375, 20006082, 20007043, 20009047, 20009108]",17
BIO2201,BIO2206,"[19000012, 19000145, 19000380, 19000871, 19000903, 19000954, 19001739, 19002118, 19002671, 19002972, 19003076, 19003239, 19003334, 19003571, 19003587, 19003659, 19003731, 19003736, 19003951, 19004249, 19004315, 19005017, 19005135, 19005530, 19005538, 19005954, 19006949, 19007301, 19007363, 19007584, 19007688, 19008032, 19008152, 19008763, 19008788, 19008934, 19009047, 19009108, 19009254, 19009315, 19009432, 19009594, 19009917, 20005375]",44
BIO2201,BIO2210,[19000307],1
BIO2201,BIO2210 CLCRHM,[],0
BIO2201,BIO2215E CLCCNS,[],0
BIO2201,BIO2220,"[18008510, 19000128, 19000401, 19000697, 19000701, 19001565, 19002315, 19002324, 19003089, 19003248, 19003516, 19003736, 19004137, 19004298, 19004822, 19006637, 19008054, 19008915, 19009699]",19
BIO2201,BIO2400,[],0
BIO2201,BIO2400E CLCCNS,[],0
BIO2201,BIO2403E CLCCNS,[],0
BIO2201,BIO2405E QTS,[],0
BIO2201,BIO2504 TNS,[],0
BIO2201,BIO2516 CLCCNS,[],0
BIO2201,BIO2800 CLCCNS,[],0
BIO2201,BIO3098,[],0
BIO2201,BIO3099,[],0
BIO2201,BIO3178 CLCCNS,[],0
BIO2201,BIO3182 CLCCNS,[],0
BIO2201,BIO3190,[20001896],1
BIO2201,BIO3191,[20001896],1
BIO2201,BIO3201,[19000697],1
BIO2201,BIO3205,[],0
BIO2201,BIO3227E QTS,[],0
BIO2201,BIO3252,"[18000957, 19000012, 19000307, 19000380, 19000545, 19000871, 19000880, 19000903, 19000954, 19001739, 19002118, 19002671, 19002972, 19003032, 19003076, 19003239, 19003334, 19003571, 19003587, 19003659, 19003731, 19003736, 19003951, 19004146, 19004249, 19004315, 19004987, 19005017, 19005135, 19005530, 19005538, 19005954, 19006081, 19006762, 19007176, 19007301, 19007399, 19007584, 19007688, 19008032, 19008152, 19008511, 19008788, 19008934, 19009047, 19009108, 19009254, 19009315, 19009432, 19009594, 19009917, 20003248, 20005375]",53
BIO2201,BIO3252E QTS,[],0
BIO2201,BIO3257 TNS,[],0
BIO2201,BIO3258,"[19000880, 19004987, 19005075, 20004348, 20006490]",5
BIO2201,BIO3258E QTS,[],0
BIO2201,BIO3262 TNS,[],0
BIO2201,BIO3263 TNS,[],0
BIO2201,BIO3301 CLCCNS,[18001486],1
BIO2201,BIO3302,"[18006748, 19000128, 19000401, 19000697, 19000701, 19001565, 19002315, 19002324, 19003089, 19003248, 19003516, 19004137, 19004298, 19004822, 19006637, 19008915, 19009699, 19010426, 19013220, 19014458, 19017992]",21
BIO2201,BIO3302E CLCCNS,[],0
BIO2201,BIO3303,"[19000128, 19000401, 19000697, 19000701, 19001565, 19002315, 19002324, 19003089, 19003248, 19003516, 19004137, 19004298, 19004822, 19006637, 19007363, 19008054, 19008915, 19009699, 20001896, 20003248, 20005375]",21
BIO2201,BIO3304,"[19000128, 19000401, 19000697, 19000701, 19001565, 19002315, 19002324, 19003089, 19003248, 19003516, 19004137, 19004298, 19004822, 19006637, 19008054, 19008915, 19009699]",17
BIO2201,BIO3330 CLCCNS,[18001486],1
BIO2201,BIO3356 CLCCNS,[],0
BIO2201,BIO3370E QTS,[],0
BIO2201,BIO3372E QTS,[],0
BIO2201,BIO3373 TNS,[],0
BIO2201,BIO3377 TNS,[],0
BIO2201,BIO3400E QTS,[],0
BIO2201,BIO3401E QTS,[],0
BIO2201,BIO3403E QTS,[],0
BIO2201,BIO3405E QTS,[],0
BIO2201,BIO3504 TNS,[],0
BIO2201,BIO3701 TNS,[],0
BIO2201,BIO3802E CLCCNS,[],0
BIO2201,BIO3803E CLCCNS,[],0
BIO2201,CHE1048,[],0
BIO2201,CHE1048 CLCCNH,[],0
BIO2201,CHE1052,[],0
BIO2201,CHE1052 CLCCNH,[],0
BIO2201,CHE1052 CLCHD,[],0
BIO2201,CHE1057,"[19002671, 19003032, 19003076, 19009108]",4
BIO2201,CHE1057 CLCCNS,[],0
BIO2201,CHE1057 QTS,[],0
BIO2201,CHE1065,[],0
BIO2201,CHE1067,[],0
BIO2201,CHE1067 CLCHD,[],0
BIO2201,CHE1075,[],0
BIO2201,CHE1075E CLCHD,[],0
BIO2201,CHE1077 TNH,[],0
BIO2201,CHE1079,[],0
BIO2201,CHE1079 TNH,[],0
BIO2201,CHE1079E CLCCNH,[],0
BIO2201,CHE1080,"[18000957, 18006748, 19002118, 19005538, 19007301, 19008511]",6
BIO2201,CHE1081,"[19000145, 19001739, 19006949, 19007176, 19007363, 19007584, 19008152, 19008511, 19008763, 19009917, 20003248, 21000307, 21006081]",13
BIO2201,CHE1081 CLCCNS,[],0
BIO2201,CHE1081 QTS,[],0
BIO2201,CHE1081 TNS,[],0
BIO2201,CHE1083,[19005525],1
BIO2201,CHE1084,[19005525],1
BIO2201,CHE1084 TNH,[],0
BIO2201,CHE1090,[],0
BIO2201,CHE1091,[],0
BIO2201,CHE1091 CLCCNH,[],0
BIO2201,CHE1095E TTH,[],0
BIO2201,CHE1099E TNH,[],0
BIO2201,CHE1099E TTH,[],0
BIO2201,CHE1129 CLCCNH,[],0
BIO2201,CHE1155,[],0
BIO2201,CHE2018,[],0
BIO2201,CHE2021,[],0
BIO2201,CHE2021 CLCCNH,[],0
BIO2201,CHE2030E CLCHD,[],0
BIO2201,CHE2110 TNH,[],0
BIO2201,CHE2110E TTH,[],0
BIO2201,CHE2114,[],0
BIO2201,CHE2114E CLCHD,[],0
BIO2201,CHE2118E TTH,[],0
BIO2201,CHE2120E TTH,[],0
BIO2201,CHE2121 TNH,[],0
BIO2201,CHE2128 TNH,[],0
BIO2201,CHE2130 TNH,[],0
BIO2201,CHE2130E TTH,[19005525],1
BIO2201,CHE2131 TNH,[],0
BIO2201,CHE2145E TTH,[19005525],1
BIO2201,CHE3045,[],0
BIO2201,CHE3045E CLCCNH,[],0
BIO2201,CHE3212 TTH,[19005525],1
BIO2201,CHE3253,[],0
BIO2201,CHE3253 CLCCNH,[],0
BIO2201,CHE3254,[],0
BIO2201,CHE3254 CLCCNH,[],0
BIO2201,CHE3283 CLCHD,[],0
BIO2201,CHE3300,[],0
BIO2201,CHE3300 CLCHD,[],0
BIO2201,CHE3302 CLCHD,[],0
BIO2201,E363 TTKHMT,[],0
BIO2201,E476 TTKHMT,[],0
BIO2201,EVF2007,[20001896],1
BIO2201,EVF2032,[20001896],1
BIO2201,EVS2017,[],0
BIO2201,EVS2109,[],0
BIO2201,EVS2301,[],0
BIO2201,EVS2301 CLCKHMT,[],0
BIO2201,EVS2302,[],0
BIO2201,EVS2302 CTĐB,[],0
BIO2201,EVS3158,[19005538],1
BIO2201,EVS3232,[19005538],1
BIO2201,EVS3241,[],0
BIO2201,EVS3241 CLCKHMT,[],0
BIO2201,EVS3242,[],0
BIO2201,EVS3244,[19005538],1
BIO2201,EVS3245,[],0
BIO2201,EVS3248,[],0
BIO2201,EVS3250,[],0
BIO2201,EVS3250 CLCKHMT,[],0
BIO2201,EVS3287,[19005538],1
BIO2201,EVS3402 CTĐB,[],0
BIO2201,EVS3409,[],0
BIO2201,EVS3453,[],0
BIO2201,EVS3455,[],0
BIO2201,EVS4071,[20001896],1
BIO2201,EVS4071 CLCKHMT,[],0
BIO2201,EVS4073,[19005538],1
BIO2201,EVS4073 CLCCNKTMT,[],0
BIO2201,GEO1050,[19000545],1
BIO2201,GEO2016,[],0
BIO2201,GEO2025,[],0
BIO2201,GEO2059,[],0
BIO2201,GEO2110,[],0
BIO2201,GEO2300,[],0
BIO2201,GEO2304,[],0
BIO2201,GEO2319,[],0
BIO2201,GEO2320,[],0
BIO2201,GEO2400,[],0
BIO2201,GEO2404,[],0
BIO2201,GEO3119,[],0
BIO2201,GEO3143,[],0
BIO2201,GEO3209,[],0
BIO2201,GEO3219,[],0
BIO2201,GEO3224,[],0
BIO2201,GEO3237,[],0
BIO2201,GEO3263,[],0
BIO2201,GEO3265,[],0
BIO2201,GEO3266,[],0
BIO2201,GEO3269,[],0
BIO2201,GEO3270,[],0
BIO2201,GEO3304,[],0
BIO2201,GEO3305,[],0
BIO2201,GEO3360,[],0
BIO2201,GEO3400,[],0
BIO2201,GEO3402,[],0
BIO2201,GEO3403,[],0
BIO2201,GLO2038,[],0
BIO2201,GLO2056,[],0
BIO2201,GLO2069 CLCĐC,[],0
BIO2201,GLO2093,[],0
BIO2201,GLO2099,[],0
BIO2201,GLO3122,"[19001565, 19003659]",2
BIO2201,GLO3158,"[19001565, 19003659]",2
BIO2201,GLO3196 CLCĐC,[],0
BIO2201,GLO3197 CLCĐC,[],0
BIO2201,GLO3198,"[19001565, 19003659]",2
BIO2201,GLO3228,"[19001565, 19003659]",2
BIO2201,GLO3229,"[19001565, 19003659]",2
BIO2201,HIS1001,"[19000545, 19003248, 19003334, 19004913, 19006762, 19009315, 20001896, 20006490, 20009047, 21000307]",10
BIO2201,HIS1056,"[18006748, 18007115, 20001896]",3
BIO2201,HMO2021,[],0
BIO2201,HMO2106,[],0
BIO2201,HMO2110,[],0
BIO2201,HMO2201,[],0
BIO2201,HMO3178,[],0
BIO2201,HMO3181,[],0
BIO2201,HMO3204,[],0
BIO2201,HMO3302,[],0
BIO2201,HMO3303,[],0
BIO2201,HMO3306,[],0
BIO2201,HMO3307,[],0
BIO2201,HMO3311,[],0
BIO2201,HMO3312,[],0
BIO2201,HMO3321,[],0
BIO2201,HMO3507,[],0
BIO2201,HMO3521,[],0
BIO2201,HMO3600,[],0
BIO2201,HMO3601,[],0
BIO2201,HMO3602,[],0
BIO2201,HMO3603,[],0
BIO2201,HMO3608,[],0
BIO2201,HMO3609,[],0
BIO2201,HMO3610,[],0
BIO2201,HMO3611,[],0
BIO2201,K300 TTKHMT,[],0
BIO2201,MAT1076,[],0
BIO2201,MAT1090,"[18007115, 19000145, 19007176]",3
BIO2201,MAT1091,"[18006748, 19001565, 19001739, 19003076, 19007176, 19009047, 21000307, 21006081]",8
BIO2201,MAT1092,[],0
BIO2201,MAT1092 CLCCNH,[],0
BIO2201,MAT1092 CLCHD,[],0
BIO2201,MAT1092 TTH,[],0
BIO2201,MAT1101,"[19005525, 19009594, 19013220, 20004348, 20006490, 21006081]",6
BIO2201,MAT1192,"[18008510, 19003239, 19005538, 19006949, 19009254, 20006082, 20009108]",7
BIO2201,MAT1192 CLCCNS,[],0
BIO2201,MAT1192 QTS,[],0
BIO2201,MAT1259 TNS,[],0
BIO2201,MAT1292 TNH,[],0
BIO2201,MAT1292 TNS,[],0
BIO2201,MAT2034,[],0
BIO2201,MAT2301,[],0
BIO2201,MAT2303,[],0
BIO2201,MAT2303 TNT,[],0
BIO2201,MAT2306,[],0
BIO2201,MAT2308,[],0
